Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Niger,NER,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,5430,2633.333333,1804.878049,1830.769231,1900,3344.230769,2244.210526,3042.857143,6178.571429,5324,4452,907.0671378,182.5310559,102.9113924,114.2543171,122.2161172,134.7143754,118.5344828,139.6969697,187.6981611,131.74946,140.1453958,298.0519481,200.2453988,239.5714286,,,,,,,,,,213.5077551,1086.449404,311.2307821,171.8664288,283.9054444,413.1249233,221.8612862,121.3149515,109.5953651,91.41012608,,
Nicaragua,NIC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,75.77369439,84.04635417,83.32336225,74.17351738,73.49009387,64.88410442,52.41244953,46.25859478,52.32451577,52.68386405,45.05833759,38.50062958,40.53147743,38.1104422,47.45449217,40.45764257,36.09504638,32.64655063,35.11703316,34.80267055,37.12334797,34.40359531,32.6996985,33.32385055,36.41077114,33.67672347,30.388687,28.92235117,26.65564394,24.44832098,24.9790193,25.86684305,24.98791677,25.07042254,27.67718572,29.54170404,25.55331992,25.64780539,31.69582773,31.54716981,35.0463353,24.69555093,25.04391129,23.00839419,21.57752092,22.11938505,19.29386713,17.68793955,16.70896028,18.60314105,15.6043666,16.62217069,13.08195579,13.00318444,12.93594202,13.00096124,13.06409017,11.77306883,,
Norway,NOR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,44.00119083,44.03753646,41.49982766,41.63691994,39.83090653,39.2041441,40.32512983,39.34924078,41.9258628,41.829653,42.19886823,37.48336818,36.21291449,44.90821256,48.87186037,48.19381354,51.9047619,43.908282,44.64673459,45.45932679,44.09448819,41.0248147,38.98691816,38.59321506,40.79497908,43.90881913,38.61952862,33.6374884,29.32725515,28.09140866,31.44720121,29.13937677,27.81081081,27.38095238,25.27075812,24.30232558,25.43424318,30.27108434,26.22516556,22.28637413,21.60232843,24.45637513,25.76363053,24.43156429,26.49374418,22.62282685,22.30445433,21.88947728,27.28455613,16.94412043,19.57857523,18.19763486,16.33745833,17.15918607,17.5503716,18.72349948,17.16117233,16.40231645,,
Nepal,NPL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,129.0657439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,146.9845687,124.6574271,128.5447036,149.7470369,137.5232284,137.3637425,127.5018751,129.0650626,134.669636,139.577154,138.6297654,127.260245,156.436062,152.7188371,139.5347327,139.3174263,140.4955768,145.8152038,133.0816078,134.3171296,137.6040428,137.8156805,125.8979211,144.5378151,127.0833333,139.1304348,132.0503597,143.3204259,146.5125392,148.7857762,158.4748825,175.9381172,206.6152576,197.2560976,210.8091414,212.9032258,184.5299145,187.6595745,169.2671395,164.8927537,199.3065693,214.3833672,218.2088209,241.8220943,296.0986427,312.3475062,185.1323407,268.3649828,172.0926439,172.2945533,211.7111758,216.2192094,192.7527872,235.405177,281.7840921,297.9071135,305.9805251,311.2339264,,
OECD members,OED,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,88.35882571,89.48168932,87.1738305,84.81485429,82.47787914,83.56229359,83.66373298,83.37522012,83.40215416,84.70498231,85.48418567,85.27076631,86.25471516,79.63964828,88.63871189,88.69942348,86.25274085,85.39467956,83.34318011,81.13126094,87.95409712,87.0427492,83.6071586,81.06197882,85.87264079,82.13195447,78.6347988,77.47124921,80.7724868,78.03141854,76.52549893,76.49074896,80.07430235,77.38883916,77.5987879,78.1365928,80.11681465,81.19505235,86.80535404,89.1026991,90.24414136,91.77780058,94.75695599,91.45175139,93.09527078,90.75149009,88.38009612,89.30907858,91.5130297,84.10739086,88.3676044,92.52488731,92.10410169,92.05411045,88.77309015,90.75308835,89.3923975,86.87504498,,
Oman,OMN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24781.77512,30056.09641,29759.37891,4.432057912,2.431279947,1.938281518,2.824136124,1.422809624,1.234137666,1.368852979,1.290745123,1.079951818,2.715911942,1.683264616,2.215750631,1.528390606,1.514005221,,
Other small states,OSS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.908763039,6.859572416,5.087728769,4.896988136,5.04916306,5.513588212,6.821037135,7.616663693,6.800064246,5.674125834,4.604044806,4.76075016,4.814072812,4.590577526,6.681076224,5.753722485,,
Pakistan,PAK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,274.6872557,97.18567938,146.8563068,171.6981132,145.1245625,212.2691468,361.2581337,461.0538417,230.0247434,212.398659,173.16486,155.1695322,133.0738039,130.6212414,169.3319677,194.8324496,220.9474988,241.7670594,219.9674901,169.325492,138.0977897,127.7600036,108.8506981,112.0900296,128.1542241,147.0870551,143.9060771,143.3881944,149.8397455,154.5934172,162.0317728,161.2471323,129.4138285,127.7764644,140.8202332,136.9392423,153.8986919,136.7007634,125.2044018,128.9388928,130.4031072,131.9291271,130.3053461,129.6745575,133.8314674,136.2317727,130.0573792,121.6576765,143.1763258,129.8517309,126.2138992,134.2339405,141.2138249,132.7262463,119.9070156,119.0823036,131.6315867,131.6315867,,
Panama,PAN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,123.6825732,143.1481458,136.1111111,125.4725378,134.4565771,159.7014925,250.1597444,175.4455959,204.5350849,321.7557252,286.250262,460.4701258,405.1783564,548.4115036,280.417965,218.7642127,190.4402912,181.8785604,165.8183668,151.9141986,146.2840201,122.9426059,235.9563072,129.6733706,101.1670597,198.4126984,331.203668,260.6201031,378.8498418,282.3466295,329.0361865,592.4411765,1134.071954,1115.149197,907.1005917,1235.333333,1535,3968.75,6454.72973,7640.324519,11382.0485,,,,,,,,,,,,,,,,,,,
Philippines,PHL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,560.6187028,695.1275189,715.3846154,534.5454545,592.6701571,287.8378378,180.8083282,181.8742731,219.7319893,226.7395593,208.2751745,198.7654321,273.4639265,298.4450374,243.1939979,338.4130982,388.0127451,380.8681417,460.6998654,470.4225352,403.4703023,950.2337091,760.8737519,886.0564843,142.9175273,103.6702128,152.8446458,154.6044345,167.8507077,170.3196983,130.6734753,155.2688172,165.1065693,160.5129371,124.7338701,139.2787674,188.1341313,166.5815779,198.441844,230.6627058,217.4341922,171.270271,257.573698,323.4774388,288.0969192,291.7851638,332.586132,755.7403469,1197.14849,7391.177825,377.1636315,228.1946911,647.3995067,646.5572863,893.7371415,748.1046704,655.6439664,381.6170887,,
Palau,PLW,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,172.6385247,160.3286164,164.7127843,164.2905813,176.2400386,191.3674392,187.796992,173.6121224,164.2205139,157.8580298,161.6822749,159.4833525,153.4015012,151.7180025,149.1209771,144.812016,144.9638687,142.8788469,157.5794203,164.068544,156.3663743,146.5011486,154.7240663,146.6127781,159.2855459,147.4798691,131.8272411,132.6405526,128.4873459,90.38348774,80.65970787,80.49873837,87.15086723,84.90319489,72.98532296,80.20517588,83.71245692,75.74472225,83.29058663,82.13730167,77.25726148,71.57670455,66.37070376,62.53456221,74.36081694,75.73789393,75.68904594,74.1953125,89.64068826,79.67386873,71.51860289,71.95112921,77.04219745,67.28482709,66.07484927,72.14298234,66.11524361,67.75688255,,
Pre-demographic dividend,PRE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,1850,1042.253521,972.7732794,557.6829268,506.9285714,690.9650135,629.4747275,140.1605195,103.8463587,225.4489883,220.8571918,144.696261,167.9797434,188.2340568,294.5714061,304.1160954,177.361965,123.9260578,88.85560865,111.1091136,401.3945813,553.4973768,198.613229,182.1905555,131.1366681,125.7531611,107.7389948,65.69987462,61.86135954,90.38760655,138.3577527,122.6092489,137.1284501,147.7304446,117.9068156,121.5268133,133.4357158,127.9846272,142.2877614,124.251521,93.05630753,148.4313336,436.9587659,303.5061651,347.292472,327.8355237,331.5340739,318.4685618,338.9036957,605.4083617,374.3746516,319.1079391,281.2458963,352.9932012,323.9407403,290.1103037,321.569249,280.4694504,,
Puerto Rico,PRI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,100.9195553,94.86642567,95.64855825,97.43120254,85.44183843,74.10849338,90.90576097,81.29119388,99.97137103,85.76268934,73.49729935,96.13537301,93.23897638,76.59646592,85.73931324,89.71340377,88.29950035,84.85922972,85.67741735,94.63487006,99.97126374,111.1882297,119.6782805,105.3501946,98.65306122,114.2493639,111.3282808,134.0464269,118.8204683,125.631769,184.2857143,172.8571429,155.2795031,160,135.5555556,134.375,118.5929648,128.5714286,133.1460674,122.3463687,113.5991262,128.0747436,117.1976964,146.494444,128.6145558,88.15983579,124.8962175,97.09890604,154.0536076,106.0680737,82.99404017,100.1726403,143.2333678,129.9675939,122.2419163,120.6475814,122.482937,154.5178739,,
Paraguay,PRY,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,86.55545568,87.92102726,85.40950315,83.38578985,80.97686484,81.56578423,81.65995462,81.31838961,81.06372499,82.4376995,82.63742521,82.20214782,82.89223599,76.36974793,84.92659423,84.62880032,81.98694745,80.89073074,79.24241586,77.64393709,85.34665533,84.50154902,80.62296913,78.29277479,83.26746181,78.98240583,75.55900346,74.54580794,78.11798686,76.36409249,74.83161527,71.72673508,74.07507952,71.19594824,71.69048686,71.75332589,73.27219784,73.93129928,77.62125837,78.82165914,79.94524988,81.35412316,83.23950321,79.82504949,79.35368074,77.81834781,76.36244733,78.57387626,81.67652079,74.95178844,79.33925686,82.03098381,83.57660296,82.51805304,78.3623112,79.09896411,78.28151438,76.53533927,,
French Polynesia,PYF,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,0.229885057,0.31512605,0.395256917,0.398076923,0.262467192,0.27962251,0.31758034,0.249425665,0.26582162,0.17829641,0.169506386,0.145530751,0.148106898,0.16722408,0.321139347,0.394166338,0.40827436,0.394826198,0.52687039,1.520527116,1.472031403,0.292780415,0.173285736,0.130378096,0.105657985,0.066807408,0.116640747,0.189182895,0.122116225,0.097106046,0.07297949,0.074730596,0.073343895,0.333667,0.081213563,0.332225914,0.14866673,0.104996898,0.034843206,0.033650999,0.113372258,0.100001936,0.135869565,0.115760444,,
Romania,ROU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,31.41769743,77.97957824,101.5660125,85.86254697,90.99230801,80.21976974,82.0771268,80.42512796,75.25305781,66.69337544,59.11339244,53.8504777,70.28806584,66.55346821,70.55424528,62.74122807,58.58475894,62.10658833,58.47977115,51.09857978,63.72587633,60.69615664,58.25070822,57.2724219,52.41309484,51.52416357,53.33844973,51.71755725,51.36616096,72.91040289,42.55514706,41.13062357,47.96029334,33.00903712,25.51966292,29.06336088,39.39962477,87.74581014,37.68484656,31.42670349,41.36975287,39.00992823,46.11839593,37.75874404,36.16775104,34.59992372,36.56430595,41.54331942,43.52159706,65.2383465,72.8788466,61.73097823,66.56363352,58.96249508,111.4387551,129.3359665,129.3359665,129.3359665,,
Russian Federation,RUS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87263014,38.72375513,18.09857129,18.22347183,17.37600352,16.5762991,13.6148212,12.33560831,12.36104703,12.78702389,10.46361625,9.596385113,8.829472085,8.639874865,9.362766876,10.02377509,11.92740293,17.74189125,11.37057763,11.4429138,11.82878491,10.0918068,9.806931797,10.06175076,10.91829805,10.95805841,11.02722383,,
Rwanda,RWA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,165.9530919,145.72078,157.7468082,196.8662695,203.272572,234.0413858,256.2499737,243.1691455,213.8238988,210.5794965,212.8471903,192.5992111,189.4722364,165.6126778,185.0823292,152.3895703,170.7544903,181.3388964,185.210307,185.1607785,149.062497,133.598928,139.5897865,147.2527835,147.478913,139.2327718,121.6793096,122.7335927,135.2326962,136.0290886,133.1014495,128.1650461,132.0826988,129.2089636,125.4706418,130.1730152,127.5705162,125.0377923,127.2409744,116.9814932,121.6674879,118.6433833,123.4536192,125.0887491,136.1103218,152.6403896,166.0398949,180.1456148,178.7393516,170.1666654,172.0359225,163.9726434,155.9781482,160.8677723,154.4565858,148.5236004,153.1588119,159.265388,,
Saudi Arabia,SAU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,20.43478261,7.228358295,3.643478261,13.907743,9.931761787,9.316770186,8.451993249,8.629310345,11.92676475,15.93381818,26.95,42.48204159,59.13111669,80.79346602,65.89152758,81.52028158,94.4626828,100.5686347,108.5055929,113.6788049,86.16740088,63.65914787,60.10489901,47.25308963,30.0400534,24.69994782,26.56276186,29.15796167,27.12254459,28.25652363,26.86496564,25.64212214,23.56878474,24.19661171,26.00026065,21.04728586,20.96952544,17.37043723,10.46432616,9.849906191,8.899607972,8.244243421,6.332453826,7.967150155,9.419072252,8.383807932,7.911448902,6.814742495,6.814742495,,
Sudan,SDN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,623.5377358,111.0116874,54.25584868,36.63673394,52.88499025,51.1029292,79.1278113,136.7491166,165.1567944,133,155.9739609,93.52479864,87.87878788,62.17948718,80.46357616,96.84210526,97.38219895,45.56962025,34.375,43.93592677,37.05882353,49.26315789,32.91611185,18.09362488,22.7164069,29.31034483,38.70967742,42.38952537,23.75366569,35.88039867,26.81498829,24.08278457,54.38848921,73.74517375,51.64075993,82.13013699,54.51825661,70.45441894,68.60485808,133.6599306,32.18439194,90.50151976,1660.136054,1360.171063,488.5055602,549.0692068,759.569871,543.7456943,336.1391066,335.9220473,83.51000038,98.279732,,
Singapore,SGP,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,1735.2,867.8,664.4375,910.42,766.6666667,568.4210526,649.87,878.2608696,1657.894737,998.1818182,1146.511628,1219.480519,1227.284736,623.698363,392.6421405,439.4117647,,,,,,,,2172.767857,1240.012755,1395.347173,663.1438957,833.8138784,453.9448986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.9667504,269.6734003,304.3417872,288.8959146,189.4152272,175.5632609,236.3983378,210.9429935,222.0118505,257.0092837,346.4650669,261.3923381,149.189566,,
Sub-Saharan Africa (excluding high income),SSA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,158.8290846,146.9896158,146.7033234,170.1542366,167.4983877,157.5221653,123.831912,131.8940761,104.7313883,116.2873743,122.311386,122.8156424,125.2435462,126.9830259,135.1400413,136.1356502,133.7296768,124.5762177,133.4176506,147.433985,164.7037626,177.3528168,155.5281044,132.0702763,138.3457001,142.6953686,127.4648307,111.9391092,118.4518094,114.7258841,119.6789627,111.3311216,127.8279831,126.7235238,107.1433956,108.8355763,110.2520042,113.4772442,118.8954596,139.9061334,132.5185538,188.9200176,166.3353032,189.074774,181.5099794,359.8208841,310.8921418,349.6716855,242.2733726,401.9059369,459.4856822,370.6341643,272.2768956,293.605664,293.4145466,298.3475687,369.4965712,341.7573446,,
South Sudan,SSD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,158.8290846,146.9896158,146.7033234,170.1542366,167.4983877,157.5221653,123.831912,131.8940761,104.7313883,116.2873743,122.311386,122.8156424,125.2435462,126.9830259,135.1400413,136.1356502,133.7296768,124.5762177,133.4176506,147.433985,164.7037626,177.3528168,155.5281044,132.0702763,138.3457001,142.6953686,127.4648307,111.9391092,118.4518094,114.7258841,119.6789627,111.3311216,127.8279831,126.7235238,107.1433956,108.8355763,110.2520042,113.4772442,118.8954596,139.9061334,132.5185538,188.9200176,166.3353032,189.0763114,181.514847,359.8238938,310.8996549,349.6814773,242.2818998,401.9132672,459.4993975,370.6505977,272.2819748,293.610487,293.4266861,298.354467,369.5049972,341.7636953,,
Small states,SST,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.560431428,7.139102408,6.298263179,4.658031918,4.549566393,4.692333132,5.088643595,6.11028896,5.621026962,5.096195021,4.701413068,5.979587097,6.085604163,6.293208492,5.955028345,7.617747753,6.885978357,,
Sao Tome and Principe,STP,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53984576,46.8793185,48.9435594,47.97737374,35.82388259,46.15331545,37.41470588,39.20544308,51.73500882,54.80823199,50.68332576,44.63730372,44.84621546,57.0993228,63.12758334,61.84499118,59.01528495,63.18752568,48.71521593,62.97389907,44.78540527,64.74522665,40.49000611,49.25436775,48.43607131,47.57449984,,
Slovenia,SVN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16333.49398,21640.625,15435.45232,101756.1404,,,,,,,,,,,,,,,
Sweden,SWE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,176.1418427,184.8029734,179.5899826,193.1793395,177.9497205,161.1603359,158.1712507,155.4656133,164.853714,167.3967128,153.4590258,147.8162361,160.5010315,142.4727735,167.0521445,181.5892055,164.61297,176.4889796,169.1242134,154.885189,167.2755031,150.6606614,144.2519624,134.0368177,135.7281792,154.0650607,141.4946926,146.9386441,146.3772183,115.5488127,143.1823529,268.5478632,265.5241935,262.600813,208.558156,252.4853659,262.709322,262.5214286,268.5444444,222.4267717,301.5800227,307.7100115,322.8828918,312.2822195,306.6404227,255.6919643,264.4459627,,,,,,,,,,,,,
Eswatini,SWZ,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,7628.75,7215.75,8089,1285.048309,298.9845232,435.1959881,421.472,274.8038462,354.7532656,392.5847808,420.8413462,613.4375,1008.65019,218.8065557,115.9747751,107.6113014,104.814778,110.6845576,134.4957175,238.6912156,252.014415,203.0990039,189.7765133,719,490.4272,594.2003515,421.2170264,445.6883963,219.1612468,240.9175932,157.7558747,218.1029412,187.7247047,136.4941336,134.0184459,146.8968665,161.0740957,154.5161667,156.7154641,162.6821425,171.5700717,153.205829,68.23793985,90.3085554,128.0105344,153.2719447,73.35400097,,,,,,
Turks and Caicos Islands,TCA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,138.4415537,134.5003431,,,,124.8576755,124.5166035,130.3572124,134.616137,136.3080227,,,,,,,,,,,,,,,,,,135.4982088,125.0965635,123.6177537,123.3133188,119.4374153,113.0243569,108.866021,105.3298475,104.2803358,104.6142977,104.2522649,105.1274451,99.389055,96.04384002,99.80778678,103.8563408,103.5215058,,
Europe & Central Asia (IDA & IBRD countries),TEC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.27040736,52.25496095,39.38954813,34.85912604,35.2747245,37.98648946,38.86592281,34.12494775,33.80818033,31.53983677,29.94121015,29.1839296,26.52494158,27.0177997,31.33805435,30.80231972,31.64412842,48.08933193,34.56006509,33.94851123,36.06998453,36.01510395,31.62544191,31.86033638,35.12157461,33.63477269,32.41342003,,
Togo,TGO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3306997,1.359011111,2.93904,14.21458824,,,,
Thailand,THA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,7389.624724,1123.829216,1103.333333,1313.75,704.3017294,1245.397998,2070.438949,2038.203316,2992.874145,4191.461145,3460.303561,3057.303371,8225.714286,,,,,,,,,,,,,,,,,,,1495.959596,998.1707317,1255.717949,987.9025316,973.4520231,945.8059574,1405.766402,1065.333222,1027.174185,1306.143418,1529.540139,1440.250175,1396.251175,1832.473182,2574.1045,2302.653691,2625.959747,1156.263602,1130.352396,1127.7303,843.6834991,754.5536679,,
Tajikistan,TJK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,380,700,500,1514.634146,1278.175,921.8,265,222.5,302.5,,,243.594125,154.1887654,174.571342,107.2109139,77.2789225,,,,,,,,,,,,
Turkmenistan,TKM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
